Year,Country Code,Country Name,Sex,Pop: All Ages,Pop: 0-1 Years,Pop: 1-24 Years,Pop: 25-44 Years,Pop: 45-69 Years,Pop: 70-95+ Years,Pop: Age Not Specified,Age Format,Pop: Smoketest All Ages
2009,1520,Tunisia,1 - Male,5400996.0,95789.71573,2684360.2843,1048209.0,664435.0,58961.0,0.0,2,5400996.00003
2009,1520,Tunisia,2 - Female,5470013.0,88492.28427,2576161.7157,1157790.0,702202.0,62026.0,0.0,2,5470012.99997
1979,2070,Brazil,1 - Male,59237900.0,1275200.0,38636600.0,8224800.0,4446200.0,272700.0,0.0,2,59237900.0
1979,2070,Brazil,2 - Female,59307200.0,1240100.0,38355000.0,8238500.0,4678800.0,332300.0,0.0,2,59307200.0
1980,2070,Brazil,1 - Male,60607600.0,1313400.0,39521200.0,8415000.0,4549000.0,279000.0,0.0,2,60607600.0
1980,2070,Brazil,2 - Female,60678600.0,1276500.0,39234100.0,8429000.0,4787000.0,340000.0,0.0,2,60678600.0
1981,2070,Brazil,1 - Male,61998400.0,1368600.0,40403100.0,8608100.0,4653300.0,285400.0,0.0,2,61998400.0
1981,2070,Brazil,2 - Female,62071100.0,1324500.0,40115800.0,8622400.0,4896800.0,347800.0,0.0,2,62071100.0
1982,2070,Brazil,1 - Male,63410200.0,1424300.0,41298500.0,8804200.0,4759300.0,291900.0,0.0,2,63410200.0
1982,2070,Brazil,2 - Female,63484300.0,1385400.0,40998400.0,8818700.0,5008300.0,355700.0,0.0,2,63484300.0
1983,2070,Brazil,1 - Male,64705300.0,1297300.0,41277300.0,9319400.0,5135000.0,340800.0,0.0,2,64705300.0
1983,2070,Brazil,2 - Female,65050800.0,1259900.0,41027000.0,9467900.0,5408000.0,415000.0,0.0,2,65050800.0
1984,2070,Brazil,1 - Male,66147200.0,1220300.0,42303000.0,9527000.0,5249500.0,348400.0,0.0,2,66147200.0
1984,2070,Brazil,2 - Female,66500600.0,1183900.0,42044400.0,9679000.0,5528500.0,425200.0,0.0,2,66500600.0
1985,2070,Brazil,1 - Male,67601400.0,1265200.0,43214900.0,9736500.0,5364900.0,356100.0,0.0,2,67601400.0
1985,2070,Brazil,2 - Female,67962500.0,1224000.0,42954700.0,9891700.0,5650100.0,434500.0,0.0,2,67962500.0
1986,2070,Brazil,1 - Male,66749600.0,1343300.0,41991500.0,10018300.0,5492100.0,349100.0,1600.0,2,66749400.0
1986,2070,Brazil,2 - Female,68858900.0,1304200.0,42138200.0,10702800.0,6093600.0,474600.0,900.0,2,68858800.0
1986,2070,Brazil,1 - Male,45119000.0,1127800.0,27195500.0,7197800.0,3716700.0,319900.0,1000.0,2,45119000.0
1986,2070,Brazil,2 - Female,46215800.0,1053600.0,27050500.0,7638600.0,4206200.0,417300.0,900.0,2,46215900.0
1987,2070,Brazil,1 - Male,46130300.0,929000.0,27817200.0,7583100.0,3837300.0,245700.0,500.0,2,46130400.0
1987,2070,Brazil,2 - Female,47155300.0,896500.0,27687500.0,7883200.0,4315200.0,381600.0,700.0,2,47155400.0
1988,2070,Brazil,1 - Male,46809300.0,938800.0,27866000.0,7869700.0,4062200.0,254900.0,0.0,2,46809300.0
1988,2070,Brazil,2 - Female,48419200.0,906000.0,27965900.0,8319500.0,4532500.0,400200.0,700.0,2,48419000.0
1989,2070,Brazil,1 - Male,47827800.0,938400.0,28193900.0,8184800.0,4230100.0,269500.0,2300.0,2,47827700.0
1989,2070,Brazil,2 - Female,49362700.0,906600.0,28201400.0,8620600.0,4774000.0,429100.0,3400.0,2,49362500.0
1990,2070,Brazil,1 - Male,48786600.0,969900.0,28324600.0,8601000.0,4354500.0,281500.0,200.0,2,48786500.0
1990,2070,Brazil,2 - Female,50389800.0,914400.0,28393300.0,8965800.0,4978900.0,460700.0,0.0,2,50390000.0
1991,2070,Brazil,1 - Male,46604400.0,944600.0,27414500.0,8032300.0,4043600.0,263300.0,0.0,2,46604400.0
1991,2070,Brazil,2 - Female,47693000.0,895200.0,27256600.0,8318300.0,4552900.0,433600.0,0.0,2,47692800.0
1992,2070,Brazil,1 - Male,47312700.0,893600.0,27407600.0,8482800.0,4252200.0,279000.0,0.0,2,47312800.0
1992,2070,Brazil,2 - Female,48780100.0,837100.0,27198400.0,8912300.0,4894900.0,455700.0,1100.0,2,48780100.0
1993,2070,Brazil,1 - Male,47712000.0,930400.0,27236000.0,8777900.0,4358700.0,293800.0,3000.0,2,47711900.0
1993,2070,Brazil,2 - Female,49734900.0,915300.0,27454700.0,9204000.0,5017300.0,482100.0,9100.0,2,49735100.0
1994,2070,Brazil,1 - Male,48652100.0,1006800.0,28617500.0,8384500.0,4203600.0,283900.0,0.0,1,48652300.0
1994,2070,Brazil,2 - Female,49778000.0,974900.0,28434500.0,8676900.0,4755300.0,448900.0,0.0,1,49777700.0
1995,2070,Brazil,1 - Male,49008700.0,889600.0,27355100.0,9296900.0,4685900.0,331500.0,8400.0,2,49008500.0
1995,2070,Brazil,2 - Female,50986900.0,909600.0,27209200.0,9863600.0,5493100.0,535300.0,12500.0,2,50986800.0
2019,2070,Brazil,1 - Male,102760295.0,1515249.0,46572184.0,22133666.0,14915897.0,1624053.0,0.0,1,102760295.0
2019,2070,Brazil,2 - Female,107386830.0,1445697.0,45221231.0,23428265.0,17444192.0,2642508.0,0.0,1,107386830.0
1950,2090,Canada,1 - Male,6942200.0,182100.0,3527100.0,1292700.0,932100.0,68700.0,0.0,2,6942200.0
1950,2090,Canada,2 - Female,6745800.0,173600.0,3470500.0,1237800.0,856800.0,80000.0,0.0,2,6745800.0
1951,2090,Canada,1 - Male,7074400.0,187100.0,3594900.0,1334400.0,944300.0,68600.0,0.0,2,7074400.0
1951,2090,Canada,2 - Female,6910000.0,178400.0,3552500.0,1273600.0,879500.0,80600.0,0.0,2,6910000.0
1952,2090,Canada,1 - Male,7300500.0,198700.0,3718300.0,1379400.0,958300.0,70900.0,0.0,2,7300500.0
1952,2090,Canada,2 - Female,7104500.0,188500.0,3642000.0,1318000.0,900800.0,83100.0,0.0,2,7104500.0
1953,2090,Canada,1 - Male,7474700.0,205400.0,3816500.0,1411400.0,970000.0,73500.0,0.0,2,7474700.0
1953,2090,Canada,2 - Female,7281300.0,196700.0,3724900.0,1358000.0,919700.0,85900.0,0.0,2,7281300.0
1954,2090,Canada,1 - Male,7683000.0,215600.0,3937100.0,1447600.0,981900.0,76700.0,0.0,2,7683000.0
1954,2090,Canada,2 - Female,7485000.0,205700.0,3827000.0,1401000.0,940300.0,89200.0,0.0,2,7485000.0
1955,2090,Canada,1 - Male,7883300.0,218800.0,4068700.0,1476800.0,991800.0,79100.0,0.0,2,7883300.0
1955,2090,Canada,2 - Female,7689700.0,209100.0,3943100.0,1440200.0,959600.0,92200.0,0.0,2,7689700.0
1956,2090,Canada,1 - Male,8151900.0,223600.0,4199800.0,1534200.0,1012800.0,83600.0,0.0,2,8151900.0
1956,2090,Canada,2 - Female,7928900.0,212800.0,4078600.0,1484400.0,976400.0,98000.0,0.0,2,7929100.0
1957,2090,Canada,1 - Male,8415500.0,232800.0,4367100.0,1575200.0,1022700.0,85600.0,0.0,2,8415500.0
1957,2090,Canada,2 - Female,8173500.0,221800.0,4217400.0,1531900.0,995100.0,100400.0,0.0,2,8173500.0
1958,2090,Canada,1 - Male,8645700.0,233500.0,4525400.0,1609300.0,1030900.0,88300.0,0.0,2,8645700.0
1958,2090,Canada,2 - Female,8402300.0,222400.0,4359600.0,1573700.0,1013000.0,104000.0,0.0,2,8402300.0
1959,2090,Canada,1 - Male,8843600.0,238200.0,4637100.0,1643600.0,1049900.0,91500.0,0.0,2,8843600.0
1959,2090,Canada,2 - Female,8598400.0,227400.0,4454600.0,1617500.0,1040300.0,107600.0,0.0,2,8598400.0
1960,2090,Canada,1 - Male,9027500.0,238500.0,4755400.0,1671800.0,1065400.0,93900.0,0.0,2,9027500.0
1960,2090,Canada,2 - Female,8786500.0,227000.0,4563200.0,1654700.0,1063000.0,110800.0,0.0,2,8786500.0
1961,2090,Canada,1 - Male,9218900.0,237900.0,4858200.0,1706600.0,1090500.0,104100.0,0.0,2,9218800.0
1961,2090,Canada,2 - Female,9019400.0,227100.0,4694100.0,1698700.0,1088300.0,123500.0,0.0,2,9019500.0
1962,2090,Canada,1 - Male,9377100.0,238000.0,4961700.0,1730200.0,1106800.0,109400.0,0.0,2,9377100.0
1962,2090,Canada,2 - Female,9192900.0,226600.0,4795000.0,1728900.0,1112400.0,129400.0,0.0,2,9192900.0
1963,2090,Canada,1 - Male,9534400.0,236400.0,5070700.0,1750900.0,1124200.0,114500.0,0.0,2,9534400.0
1963,2090,Canada,2 - Female,9361600.0,225700.0,4900400.0,1752300.0,1136300.0,135000.0,0.0,2,9361600.0
1964,2090,Canada,1 - Male,9698400.0,230500.0,5186200.0,1772500.0,1144700.0,119400.0,0.0,1,9698400.0
1964,2090,Canada,2 - Female,9536600.0,219500.0,5010600.0,1775000.0,1164300.0,140700.0,0.0,1,9536600.0
1965,2090,Canada,1 - Male,9862900.0,222000.0,5303700.0,1794700.0,1168600.0,122100.0,0.0,1,9862900.0
1965,2090,Canada,2 - Female,9708100.0,211400.0,5118000.0,1796000.0,1195400.0,146400.0,0.0,1,9708100.0
1966,2090,Canada,1 - Male,10054300.0,204800.0,5443600.0,1817300.0,1197100.0,123900.0,0.0,1,10054500.0
1966,2090,Canada,2 - Female,9960500.0,195600.0,5288600.0,1815900.0,1241500.0,156500.0,0.0,1,9960700.0
1967,2090,Canada,1 - Male,10247800.0,192300.0,5577300.0,1845900.0,1225100.0,126000.0,0.0,1,10247800.0
1967,2090,Canada,2 - Female,10157200.0,182300.0,5410200.0,1840200.0,1277400.0,162200.0,0.0,1,10157200.0
1968,2090,Canada,1 - Male,10409900.0,185700.0,5684300.0,1869300.0,1254100.0,128200.0,0.0,1,10409900.0
1968,2090,Canada,2 - Female,10334100.0,178100.0,5507700.0,1860200.0,1315200.0,168500.0,0.0,1,10334100.0
1969,2090,Canada,1 - Male,10563600.0,185100.0,5777000.0,1890200.0,1284200.0,129900.0,0.0,1,10563600.0
1969,2090,Canada,2 - Female,10497400.0,174900.0,5589400.0,1877200.0,1354600.0,174300.0,0.0,1,10497400.0
1970,2090,Canada,1 - Male,10686100.0,186400.0,5847700.0,1901000.0,1311000.0,131700.0,0.0,2,10686000.0
1970,2090,Canada,2 - Female,10637900.0,177200.0,5654000.0,1884400.0,1390800.0,181000.0,0.0,2,10637900.0
1971,2090,Canada,1 - Male,10807200.0,182400.0,5904600.0,1901400.0,1357200.0,140400.0,0.0,2,10807200.0
1971,2090,Canada,2 - Female,10784500.0,173900.0,5720900.0,1868200.0,1454900.0,201500.0,0.0,2,10784500.0
1972,2090,Canada,1 - Male,10914500.0,178000.0,5951000.0,1907900.0,1387700.0,136100.0,0.0,2,10914500.0
1972,2090,Canada,2 - Female,10907100.0,168000.0,5764900.0,1867800.0,1489500.0,213500.0,0.0,2,10907300.0
1973,2090,Canada,1 - Male,11032900.0,177200.0,5986000.0,1905300.0,1408100.0,136800.0,0.0,2,11032900.0
1973,2090,Canada,2 - Female,11039400.0,167700.0,5797500.0,1859200.0,1519500.0,220200.0,0.0,2,11039400.0
1974,2090,Canada,1 - Male,11191600.0,175400.0,6042300.0,1917900.0,1432700.0,137100.0,0.0,2,11191700.0
1974,2090,Canada,2 - Female,11203700.0,165800.0,5852100.0,1866800.0,1556900.0,227400.0,0.0,2,11203800.0
1975,2090,Canada,1 - Male,11349600.0,174200.0,6100600.0,1937100.0,1466600.0,136700.0,0.0,2,11349400.0
1975,2090,Canada,2 - Female,11377300.0,165300.0,5902300.0,1877700.0,1602700.0,235200.0,0.0,2,11377100.0
1976,2090,Canada,1 - Male,11498300.0,176500.0,6180400.0,1962500.0,1485700.0,138500.0,0.0,2,11497900.0
1976,2090,Canada,2 - Female,11526400.0,167400.0,5979800.0,1902200.0,1623800.0,238200.0,0.0,2,11526200.0
1977,2090,Canada,1 - Male,11589000.0,185900.0,6104900.0,1970800.0,1549500.0,145600.0,0.0,2,11588900.0
1977,2090,Canada,2 - Female,11702100.0,175500.0,5917000.0,1927300.0,1729500.0,249300.0,0.0,2,11702300.0
1978,2090,Canada,1 - Male,11678000.0,183000.0,6088000.0,1998000.0,1583000.0,147000.0,0.0,1,11676000.0
1978,2090,Canada,2 - Female,11812000.0,173000.0,5897000.0,1955000.0,1781000.0,259000.0,0.0,1,11811000.0
1979,2090,Canada,1 - Male,11758400.0,188400.0,6064300.0,2029600.0,1613300.0,150700.0,0.0,2,11758500.0
1979,2090,Canada,2 - Female,11912200.0,177700.0,5868000.0,1988600.0,1826200.0,268500.0,0.0,2,11912200.0
1980,2090,Canada,1 - Male,11887100.0,185100.0,6077200.0,2063300.0,1650200.0,155600.0,0.0,2,11887200.0
1980,2090,Canada,2 - Female,12049300.0,175100.0,5869400.0,2024200.0,1875100.0,280900.0,0.0,2,12049200.0
1981,2090,Canada,1 - Male,12068300.0,186300.0,6065500.0,2131700.0,1702600.0,158500.0,0.0,1,12068300.0
1981,2090,Canada,2 - Female,12274900.0,177400.0,5888100.0,2091900.0,1934300.0,292100.0,0.0,1,12274900.0
1982,2090,Canada,1 - Male,12229000.0,190000.0,6252000.0,2123000.0,1697000.0,160000.0,0.0,2,12229000.0
1982,2090,Canada,2 - Female,12396000.0,180000.0,6038000.0,2082000.0,1930000.0,288000.0,0.0,2,12395000.0
1983,2090,Canada,1 - Male,12323600.0,186700.0,6051500.0,2280000.0,1776200.0,171000.0,0.0,2,12323600.0
1983,2090,Canada,2 - Female,12566200.0,177500.0,5860600.0,2250000.0,2021100.0,318500.0,0.0,2,12566200.0
1984,2090,Canada,1 - Male,12433500.0,193100.0,6024100.0,2352700.0,1808400.0,176600.0,0.0,1,12433500.0
1984,2090,Canada,2 - Female,12694400.0,183200.0,5827100.0,2330000.0,2055500.0,332200.0,0.0,1,12694400.0
1985,2090,Canada,1 - Male,12540400.0,192900.0,5995800.0,2424500.0,1841000.0,183200.0,0.0,2,12540100.0
1985,2090,Canada,2 - Female,12818200.0,182100.0,5791000.0,2407000.0,2092200.0,347500.0,0.0,2,12818300.0
1986,2090,Canada,1 - Male,12485600.0,190800.0,5855600.0,2481900.0,1862900.0,184500.0,0.0,2,12485600.0
1986,2090,Canada,2 - Female,12823700.0,181600.0,5683700.0,2474800.0,2115500.0,352600.0,0.0,2,12823700.0
1987,2090,Canada,1 - Male,12641000.0,189300.0,5852100.0,2565700.0,1896900.0,191100.0,0.0,2,12641000.0
1987,2090,Canada,2 - Female,12984100.0,180400.0,5666300.0,2563500.0,2148300.0,367600.0,0.0,2,12984000.0
1988,2090,Canada,1 - Male,12784600.0,192300.0,5834700.0,2653500.0,1924900.0,198600.0,0.0,1,12785000.0
1988,2090,Canada,2 - Female,13138700.0,182300.0,5639700.0,2659100.0,2175900.0,383800.0,0.0,1,13138700.0
1989,2090,Canada,1 - Male,12924600.0,189900.0,5816700.0,2742700.0,1946000.0,208200.0,0.0,1,12924500.0
1989,2090,Canada,2 - Female,13293900.0,181300.0,5614400.0,2758200.0,2195700.0,401800.0,0.0,1,13293900.0
1990,2090,Canada,1 - Male,13096500.0,205300.0,5796600.0,2847000.0,1969600.0,214700.0,0.0,2,13096500.0
1990,2090,Canada,2 - Female,13482800.0,195400.0,5597700.0,2867400.0,2216700.0,415100.0,0.0,2,13482800.0
1991,2090,Canada,1 - Male,13454600.0,201600.0,5841500.0,3000100.0,2031500.0,226400.0,0.0,1,13454600.0
1991,2090,Canada,2 - Female,13842300.0,191900.0,5663600.0,3012100.0,2263200.0,433700.0,0.0,1,13842300.0
1992,2090,Canada,1 - Male,14091600.0,204400.0,6087500.0,3191400.0,2087600.0,240200.0,0.0,2,14091600.0
1992,2090,Canada,2 - Female,14344000.0,194300.0,5849700.0,3165300.0,2313800.0,460500.0,0.0,2,14344100.0
1993,2090,Canada,1 - Male,14349600.0,200900.0,6102300.0,3316800.0,2127800.0,250600.0,0.0,1,14349800.0
1993,2090,Canada,2 - Female,14597400.0,190300.0,5866600.0,3285600.0,2348500.0,479400.0,0.0,1,14597200.0
1994,2090,Canada,1 - Male,14494100.0,198800.0,6066900.0,3411900.0,2164400.0,262300.0,0.0,1,14494200.0
1994,2090,Canada,2 - Female,14757200.0,189100.0,5835100.0,3384700.0,2380300.0,501700.0,0.0,1,14757400.0
1995,2090,Canada,1 - Male,14664300.0,195900.0,6052900.0,3516600.0,2193400.0,275000.0,0.0,1,14664200.0
1995,2090,Canada,2 - Female,14941800.0,185600.0,5824100.0,3491600.0,2403700.0,525100.0,0.0,1,14941900.0
1996,2090,Canada,1 - Male,14691800.0,194800.0,6029600.0,3567400.0,2212300.0,273400.0,0.0,1,14691800.0
1996,2090,Canada,2 - Female,14980100.0,186200.0,5768400.0,3566100.0,2417100.0,528900.0,0.0,1,14980200.0
1997,2090,Canada,1 - Male,14859600.0,183600.0,6049600.0,3639500.0,2249500.0,280700.0,0.0,1,14859700.0
1997,2090,Canada,2 - Female,15148900.0,172600.0,5788400.0,3634400.0,2446100.0,543800.0,0.0,1,15148900.0
1998,2090,Canada,1 - Male,14978787.0,175956.0,6047842.0,3704072.0,2294107.0,287839.0,0.0,2,14978787.0
1998,2090,Canada,2 - Female,15269625.0,168251.0,5781327.0,3695185.0,2483325.0,557529.0,0.0,2,15269625.0
1999,2090,Canada,1 - Male,15107404.0,172825.0,6046155.0,3767804.0,2341132.0,296294.0,0.0,2,15107404.0
1999,2090,Canada,2 - Female,15401919.0,164598.0,5780103.0,3753776.0,2523439.0,574578.0,0.0,2,15401919.0
1999,2090,Canada,9 - Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
2000,2090,Canada,1 - Male,15246964.0,172334.0,6043121.0,3821695.0,2390741.0,310829.0,0.0,1,15246964.0
2000,2090,Canada,2 - Female,15543870.0,163855.0,5777395.0,3804008.0,2567097.0,599940.0,0.0,1,15543870.0
2001,2090,Canada,1 - Male,15364404.0,170286.0,6047506.0,3838887.0,2458947.0,322815.0,0.0,2,15364404.0
2001,2090,Canada,2 - Female,15656847.0,162057.0,5775519.0,3831049.0,2618587.0,620560.0,0.0,2,15656847.0
2002,2090,Canada,1 - Male,15538572.0,167710.0,6071691.0,3863408.0,2550479.0,341160.0,0.0,2,15538572.0
2002,2090,Canada,2 - Female,15834015.0,159777.0,5801753.0,3852265.0,2707035.0,648668.0,0.0,2,15834015.0
2003,2090,Canada,1 - Male,15685332.0,168958.0,6080984.0,3871544.0,2636917.0,358886.0,0.0,2,15685332.0
2003,2090,Canada,2 - Female,15983818.0,160772.0,5812175.0,3857966.0,2792599.0,674527.0,0.0,2,15983818.0
2004,2090,Canada,1 - Male,15842787.0,172985.0,6095267.0,3876425.0,2721795.0,376302.0,0.0,2,15842787.0
2004,2090,Canada,2 - Female,16146667.0,163977.0,5830120.0,3857395.0,2879432.0,700560.0,0.0,2,16146667.0
2005,2090,Canada,1 - Male,15995582.0,173477.0,6104284.0,3879378.0,2802901.0,393999.0,0.0,2,15995582.0
2005,2090,Canada,2 - Female,16303914.0,164682.0,5843300.0,3855813.0,2961910.0,724935.0,0.0,2,16303914.0
1955,2120,Chile,1 - Male,3327000.0,106000.0,2070000.0,494000.0,265000.0,18000.0,0.0,2,3328000.0
1955,2120,Chile,2 - Female,3463000.0,104000.0,2115000.0,522000.0,294000.0,30000.0,0.0,2,3462000.0
1956,2120,Chile,1 - Male,3410000.0,109000.0,2121000.0,507000.0,271000.0,18000.0,0.0,2,3411000.0
1956,2120,Chile,2 - Female,3550000.0,107000.0,2168000.0,535000.0,303000.0,30000.0,0.0,2,3551000.0
1957,2120,Chile,1 - Male,3499000.0,112000.0,2176000.0,520000.0,279000.0,19000.0,0.0,2,3501000.0
1957,2120,Chile,2 - Female,3641000.0,110000.0,2224000.0,548000.0,311000.0,32000.0,0.0,2,3642000.0
1958,2120,Chile,1 - Male,3576000.0,114000.0,2224000.0,531000.0,285000.0,19000.0,0.0,2,3576000.0
1958,2120,Chile,2 - Female,3722000.0,112000.0,2273000.0,561000.0,317000.0,32000.0,0.0,2,3722000.0
1959,2120,Chile,1 - Male,3657000.0,116000.0,2275000.0,542000.0,292000.0,20000.0,0.0,2,3657000.0
1959,2120,Chile,2 - Female,3808000.0,115000.0,2327000.0,575000.0,323000.0,33000.0,0.0,2,3808000.0
1960,2120,Chile,1 - Male,3737200.0,119000.0,2324500.0,554100.0,298200.0,20200.0,0.0,2,3737200.0
1960,2120,Chile,2 - Female,3890800.0,117300.0,2376200.0,587500.0,330700.0,33900.0,0.0,2,3890700.0
1961,2120,Chile,1 - Male,3849900.0,122600.0,2394700.0,570800.0,307200.0,20800.0,0.0,2,3850000.0
1961,2120,Chile,2 - Female,4008200.0,120900.0,2447900.0,605300.0,340800.0,34900.0,0.0,2,4008300.0
1962,2120,Chile,1 - Male,3933600.0,125300.0,2446800.0,583100.0,313900.0,21300.0,0.0,2,3933600.0
1962,2120,Chile,2 - Female,4095400.0,123500.0,2501100.0,618300.0,348200.0,35600.0,0.0,2,4095200.0
1963,2120,Chile,1 - Male,4028200.0,128300.0,2505600.0,597200.0,321500.0,21800.0,0.0,2,4028300.0
1963,2120,Chile,2 - Female,4193900.0,126500.0,2561300.0,633200.0,356600.0,36500.0,0.0,2,4193800.0
1964,2120,Chile,1 - Male,4139900.0,131800.0,2575100.0,613800.0,330500.0,22400.0,0.0,2,4140100.0
1964,2120,Chile,2 - Female,4310200.0,130000.0,2632500.0,650800.0,366500.0,37500.0,0.0,2,4310400.0
1965,2120,Chile,1 - Male,4157700.0,145800.0,2588200.0,616200.0,338400.0,20000.0,0.0,2,4158000.0
1965,2120,Chile,2 - Female,4326300.0,143800.0,2645700.0,653300.0,375600.0,33100.0,0.0,2,4326300.0
1966,2120,Chile,1 - Male,4244600.0,148800.0,2646200.0,624400.0,345900.0,20300.0,0.0,2,4244700.0
1966,2120,Chile,2 - Female,4416400.0,146800.0,2705100.0,662100.0,383800.0,33600.0,0.0,2,4416500.0
1967,2120,Chile,1 - Male,4332000.0,151700.0,2704800.0,632800.0,353600.0,20700.0,0.0,2,4332200.0
1967,2120,Chile,2 - Female,4506000.0,149900.0,2764500.0,670700.0,391900.0,34100.0,0.0,2,4505900.0
1968,2120,Chile,1 - Male,4418700.0,155300.0,2760100.0,643300.0,361900.0,21400.0,0.0,2,4418800.0
1968,2120,Chile,2 - Female,4596400.0,153500.0,2821100.0,681700.0,401300.0,35300.0,0.0,2,4596400.0
1969,2120,Chile,1 - Male,4532000.0,147400.0,2869200.0,655100.0,366500.0,22200.0,0.0,2,4531800.0
1969,2120,Chile,2 - Female,4660000.0,142700.0,2853700.0,704100.0,417500.0,37700.0,0.0,2,4660000.0
1970,2120,Chile,1 - Male,4570100.0,137900.0,2854500.0,670200.0,376600.0,27100.0,63900.0,2,4570200.0
1970,2120,Chile,2 - Female,4798500.0,133800.0,2922000.0,717800.0,427700.0,44800.0,62800.0,2,4798500.0
1971,2120,Chile,1 - Male,4657200.0,138500.0,2900500.0,668500.0,376000.0,27200.0,65100.0,2,4657100.0
1971,2120,Chile,2 - Female,4888200.0,134300.0,2970800.0,716100.0,427100.0,45100.0,64000.0,2,4888100.0
1972,2120,Chile,1 - Male,4743900.0,141000.0,2957300.0,680900.0,382500.0,27700.0,66400.0,2,4744000.0
1972,2120,Chile,2 - Female,4978400.0,136800.0,3022900.0,729400.0,435600.0,45900.0,65200.0,2,4978400.0
1973,2120,Chile,1 - Male,4830800.0,143500.0,3011600.0,693700.0,389400.0,28000.0,67600.0,2,4830900.0
1973,2120,Chile,2 - Female,5068400.0,139400.0,3077000.0,742500.0,443500.0,46600.0,66400.0,2,5068300.0
1974,2120,Chile,1 - Male,4965700.0,112600.0,3088300.0,752400.0,424900.0,29000.0,0.0,2,4965500.0
1974,2120,Chile,2 - Female,5110400.0,108700.0,3079400.0,775000.0,503200.0,55300.0,0.0,2,5110500.0
1975,2120,Chile,1 - Male,5035000.0,130000.0,3117000.0,770000.0,430000.0,21000.0,0.0,2,5037000.0
1975,2120,Chile,2 - Female,5165000.0,130000.0,3087000.0,780000.0,510000.0,50000.0,0.0,2,5167000.0
1976,2120,Chile,1 - Male,5130000.0,130000.0,3164000.0,779000.0,440000.0,30000.0,0.0,2,5132000.0
1976,2120,Chile,2 - Female,5240000.0,120000.0,3134000.0,799000.0,520000.0,50000.0,0.0,2,5242000.0
1977,2120,Chile,1 - Male,5205000.0,128000.0,3204000.0,798000.0,448000.0,27000.0,0.0,2,5206000.0
1977,2120,Chile,2 - Female,5345000.0,124000.0,3181000.0,820000.0,530000.0,50000.0,0.0,2,5345000.0
1978,2120,Chile,1 - Male,5294000.0,141000.0,3234000.0,814000.0,457000.0,28000.0,0.0,1,5292000.0
1978,2120,Chile,2 - Female,5436000.0,139000.0,3209000.0,838000.0,540000.0,52000.0,0.0,1,5435000.0
1979,2120,Chile,1 - Male,5407000.0,135100.0,3281600.0,842200.0,469800.0,31600.0,0.0,1,5406800.0
1979,2120,Chile,2 - Female,5510500.0,131000.0,3206500.0,869800.0,556600.0,57200.0,0.0,1,5510500.0
1980,2120,Chile,1 - Male,5500000.0,137000.0,3321000.0,865000.0,481000.0,33000.0,0.0,1,5500000.0
1980,2120,Chile,2 - Female,5606000.0,133000.0,3245000.0,893000.0,569000.0,60000.0,0.0,1,5606000.0
1981,2120,Chile,1 - Male,5593000.0,139000.0,3363000.0,890000.0,494000.0,34000.0,0.0,2,5595000.0
1981,2120,Chile,2 - Female,5701000.0,135000.0,3285000.0,919000.0,585000.0,62000.0,0.0,2,5704000.0
1982,2120,Chile,1 - Male,5688000.0,139000.0,3405000.0,916000.0,507000.0,35000.0,0.0,1,5686000.0
1982,2120,Chile,2 - Female,5799000.0,135000.0,3327000.0,947000.0,600000.0,63000.0,0.0,1,5798000.0
1983,2120,Chile,1 - Male,5784900.0,139500.0,3450500.0,944900.0,520800.0,0.0,0.0,4,5784900.0
1983,2120,Chile,2 - Female,5897400.0,135200.0,3370600.0,977400.0,615800.0,0.0,0.0,4,5897400.0
1984,2120,Chile,1 - Male,5881900.0,139600.0,3492000.0,973600.0,534900.0,36800.0,0.0,2,5881700.0
1984,2120,Chile,2 - Female,5996600.0,135300.0,3411600.0,1007500.0,631700.0,67000.0,0.0,2,5996600.0
1985,2120,Chile,1 - Male,5962300.0,143200.0,3555800.0,973000.0,538000.0,37100.0,0.0,2,5962300.0
1985,2120,Chile,2 - Female,6075500.0,139100.0,3472300.0,1008000.0,633700.0,67000.0,0.0,2,6075500.0
1986,2120,Chile,1 - Male,6050800.0,134200.0,3578600.0,1009400.0,550000.0,39600.0,0.0,2,6050800.0
1986,2120,Chile,2 - Female,6176200.0,129100.0,3478000.0,1059400.0,657700.0,70200.0,0.0,2,6176200.0
1987,2120,Chile,1 - Male,6204200.0,137500.0,3669400.0,1035100.0,563900.0,40600.0,0.0,2,6204200.0
1987,2120,Chile,2 - Female,6332800.0,132400.0,3566100.0,1086300.0,674400.0,72000.0,0.0,2,6332800.0
1988,2120,Chile,1 - Male,6295000.0,153300.0,3694700.0,1043000.0,566000.0,50000.0,0.0,2,6295000.0
1988,2120,Chile,2 - Female,6454000.0,147800.0,3605200.0,1078000.0,697000.0,85000.0,0.0,2,6454000.0
1989,2120,Chile,1 - Male,6400000.0,155200.0,3728800.0,1080000.0,579000.0,49000.0,0.0,2,6400000.0
1989,2120,Chile,2 - Female,6561000.0,149500.0,3634500.0,1115000.0,715000.0,87000.0,0.0,2,6561000.0
1990,2120,Chile,1 - Male,6495000.0,154000.0,3740000.0,1087000.0,608000.0,51000.0,0.0,2,6495000.0
1990,2120,Chile,2 - Female,6659000.0,147000.0,3649000.0,1144000.0,732000.0,84000.0,0.0,2,6659000.0
